MAX = 0.150591, SUPERMAX = 0.037648

Maior intensidade encontrada dentre todas as 1000 iteracoes = 13.753081
Maior intensidade encontrada nos dados originais = 9.701534
Numero de vezes que a maior intensidade de uma iteracao foi maior que a original: 9

Iteracao i   Numero maximo de pontos	  Estatistica scan
		pretos dentro de SG
0: 			10, 			9.701534
1: 			5, 			0.532173
2: 			7, 			1.943979
3: 			6, 			4.110915
4: 			8, 			4.103109
5: 			8, 			5.127126
6: 			9, 			5.330876
7: 			6, 			1.348044
8: 			9, 			3.776737
9: 			6, 			3.534740
10: 			6, 			1.045491
11: 			7, 			0.989375
12: 			7, 			4.895869
13: 			11, 			7.317002
14: 			7, 			3.890828
15: 			5, 			6.331668
16: 			5, 			0.705534
17: 			12, 			6.793484
18: 			6, 			3.315180
19: 			8, 			3.701162
20: 			7, 			1.233297
21: 			11, 			5.252635
22: 			7, 			3.855547
23: 			7, 			5.428873
24: 			5, 			3.914781
25: 			5, 			4.132711
26: 			7, 			3.820597
27: 			6, 			0.264294
28: 			9, 			3.940237
29: 			5, 			1.534843
30: 			6, 			0.002981
31: 			6, 			4.247710
32: 			4, 			1.992687
33: 			6, 			2.002221
34: 			8, 			4.512883
35: 			7, 			8.035604
36: 			7, 			3.650671
37: 			5, 			0.000000
38: 			12, 			4.350491
39: 			5, 			4.189549
40: 			12, 			6.516474
41: 			14, 			8.461739
42: 			10, 			4.734874
43: 			5, 			0.504956
44: 			7, 			7.456605
45: 			6, 			3.497102
46: 			7, 			3.333328
47: 			5, 			3.566083
48: 			5, 			1.435510
49: 			9, 			2.792677
50: 			5, 			3.661784
51: 			5, 			1.104834
52: 			9, 			4.831038
53: 			8, 			3.445506
54: 			7, 			3.520270
55: 			8, 			3.180908
56: 			6, 			1.006826
57: 			7, 			2.139002
58: 			5, 			1.845134
59: 			10, 			3.039518
60: 			6, 			2.208218
61: 			6, 			2.766021
62: 			8, 			5.045632
63: 			11, 			4.551531
64: 			6, 			4.962179
65: 			6, 			1.098730
66: 			9, 			1.431397
67: 			7, 			3.070941
68: 			9, 			2.499080
69: 			5, 			1.751302
70: 			6, 			1.657959
71: 			8, 			2.773051
72: 			6, 			1.496594
73: 			13, 			2.839285
74: 			6, 			2.459273
75: 			5, 			1.378538
