MAX = 0.020000, SUPERMAX = 0.005000

Maior intensidade encontrada dentre todas as 1000 iteracoes = 9.905527
Maior intensidade encontrada nos dados originais = 5.227035
Numero de vezes que a maior intensidade de uma iteracao foi maior que a original: 333

Iteracao i   Numero maximo de pontos	  Estatistica scan
		pretos dentro de SG
0: 			2, 			2.315385
1: 			4, 			4.027604
2: 			2, 			3.299237
3: 			2, 			2.618096
4: 			3, 			2.293273
5: 			2, 			5.788784
6: 			3, 			5.431422
7: 			2, 			2.315385
8: 			3, 			5.431422
9: 			2, 			2.992417
10: 			3, 			2.006588
11: 			2, 			2.226468
12: 			2, 			3.476218
13: 			3, 			3.539947
14: 			2, 			2.063197
15: 			2, 			1.663003
16: 			2, 			1.500549
17: 			3, 			2.570972
18: 			2, 			2.733517
19: 			3, 			3.539947
20: 			3, 			2.293273
21: 			2, 			3.895237
22: 			3, 			4.182796
23: 			3, 			4.889178
24: 			2, 			1.663003
25: 			5, 			6.884779
26: 			2, 			2.510507
27: 			2, 			1.356944
28: 			2, 			3.299237
29: 			3, 			3.193178
30: 			2, 			1.848580
31: 			3, 			3.038237
32: 			2, 			2.315385
33: 			2, 			1.783829
34: 			2, 			1.663003
35: 			2, 			2.142560
36: 			2, 			2.618096
37: 			2, 			1.987973
38: 			2, 			3.138856
39: 			3, 			3.539947
40: 			2, 			2.510507
41: 			3, 			4.182796
42: 			2, 			1.848580
43: 			2, 			1.312690
44: 			2, 			2.733517
45: 			2, 			1.189397
46: 			3, 			3.735379
47: 			2, 			1.312690
48: 			2, 			4.443346
49: 			3, 			4.062872
50: 			4, 			6.045246
51: 			2, 			1.078639
52: 			2, 			3.299237
53: 			3, 			3.539947
54: 			2, 			1.500549
55: 			3, 			3.948628
56: 			2, 			6.586102
57: 			2, 			1.044189
58: 			2, 			3.299237
59: 			3, 			3.948628
60: 			2, 			2.857850
61: 			3, 			3.839600
62: 			2, 			4.443346
63: 			2, 			2.315385
64: 			2, 			3.476218
65: 			3, 			5.431422
66: 			3, 			4.889178
67: 			4, 			8.646591
68: 			2, 			2.733517
69: 			3, 			4.308928
70: 			3, 			3.114328
71: 			2, 			2.226468
72: 			2, 			3.476218
73: 			3, 			3.839600
74: 			3, 			4.062872
75: 			2, 			2.142560
76: 			2, 			2.409853
77: 			2, 			3.673303
78: 			2, 			2.409853
79: 			3, 			1.760234
80: 			3, 			5.640345
81: 			3, 			6.114715
82: 			3, 			1.649609
83: 			2, 			2.992417
84: 			3, 			4.308928
85: 			2, 			5.227035
86: 			2, 			2.510507
87: 			3, 			3.114328
88: 			2, 			3.138856
89: 			3, 			3.038237
90: 			2, 			4.443346
91: 			2, 			3.673303
92: 			4, 			4.421623
93: 			2, 			2.409853
94: 			2, 			2.315385
95: 			2, 			2.409853
96: 			2, 			2.510507
97: 			2, 			5.788784
98: 			2, 			1.722042
99: 			3, 			3.735379
100: 			2, 			2.510507
101: 			2, 			1.663003
102: 			3, 			1.878926
103: 			2, 			3.138856
104: 			2, 			2.992417
105: 			2, 			3.895237
106: 			3, 			4.889178
107: 			3, 			6.387254
108: 			2, 			2.510507
109: 			2, 			1.722042
110: 			2, 			2.510507
111: 			2, 			2.618096
112: 			2, 			3.299237
113: 			2, 			2.733517
114: 			2, 			3.476218
115: 			2, 			2.733517
116: 			2, 			2.733517
117: 			2, 			3.895237
118: 			2, 			1.044189
119: 			3, 			4.889178
120: 			2, 			4.148670
121: 			3, 			5.640345
122: 			2, 			4.443346
123: 			3, 			2.293273
124: 			3, 			3.274963
125: 			2, 			3.299237
126: 			2, 			2.510507
127: 			3, 			3.948628
128: 			3, 			4.441874
129: 			2, 			2.142560
130: 			3, 			7.029913
131: 			3, 			6.689948
132: 			2, 			2.226468
133: 			2, 			2.409853
134: 			2, 			1.450762
135: 			2, 			2.733517
136: 			2, 			6.586102
137: 			2, 			2.142560
138: 			2, 			2.618096
139: 			3, 			4.731117
140: 			2, 			3.138856
141: 			2, 			1.783829
142: 			2, 			2.857850
143: 			3, 			2.293273
144: 			3, 			5.431422
145: 			2, 			2.857850
146: 			2, 			4.443346
147: 			2, 			3.673303
148: 			2, 			2.992417
149: 			2, 			4.794367
150: 			2, 			1.783829
151: 			2, 			3.895237
152: 			3, 			2.399615
153: 			2, 			1.916537
154: 			3, 			2.242266
155: 			2, 			2.063197
156: 			2, 			2.857850
157: 			2, 			2.226468
158: 			3, 			3.539947
159: 			2, 			3.673303
160: 			2, 			5.788784
161: 			2, 			0.779735
162: 			3, 			2.893708
163: 			2, 			1.663003
164: 			2, 			2.510507
165: 			2, 			2.142560
166: 			2, 			2.315385
167: 			3, 			5.237848
168: 			3, 			5.237848
169: 			2, 			4.148670
170: 			3, 			4.731117
171: 			2, 			4.148670
172: 			3, 			4.062872
173: 			2, 			5.227035
174: 			2, 			3.299237
175: 			2, 			4.443346
176: 			2, 			3.476218
177: 			2, 			5.227035
178: 			2, 			2.142560
179: 			3, 			4.582333
180: 			2, 			5.227035
181: 			2, 			3.138856
182: 			3, 			9.055849
183: 			3, 			4.182796
184: 			2, 			4.443346
185: 			2, 			2.409853
186: 			2, 			4.148670
187: 			2, 			2.618096
188: 			3, 			3.948628
189: 			5, 			7.257032
190: 			2, 			1.044189
191: 			2, 			4.148670
192: 			2, 			1.848580
193: 			2, 			2.733517
194: 			3, 			2.512175
195: 			3, 			4.441874
196: 			4, 			4.027604
197: 			3, 			2.893708
198: 			2, 			2.618096
199: 			2, 			2.409853
200: 			2, 			4.794367
201: 			2, 			2.510507
202: 			2, 			1.987973
203: 			2, 			2.857850
204: 			2, 			1.722042
205: 			2, 			2.226468
206: 			3, 			7.866200
207: 			2, 			1.552422
208: 			2, 			5.227035
209: 			3, 			3.038237
210: 			2, 			3.476218
211: 			3, 			3.274963
212: 			2, 			2.142560
213: 			2, 			2.733517
214: 			2, 			2.618096
215: 			3, 			2.824989
216: 			2, 			5.227035
217: 			2, 			2.142560
218: 			4, 			6.188937
219: 			2, 			2.315385
220: 			2, 			2.510507
221: 			2, 			3.299237
222: 			2, 			2.992417
223: 			2, 			3.138856
224: 			2, 			5.227035
225: 			3, 			3.038237
226: 			3, 			2.293273
227: 			2, 			3.299237
228: 			3, 			5.237848
229: 			2, 			1.663003
230: 			2, 			2.857850
231: 			3, 			2.455082
232: 			2, 			1.663003
233: 			2, 			1.312690
234: 			2, 			5.227035
235: 			2, 			1.722042
236: 			2, 			3.895237
237: 			2, 			4.794367
238: 			2, 			1.663003
239: 			2, 			1.270073
240: 			2, 			3.299237
241: 			2, 			4.794367
242: 			3, 			5.237848
243: 			2, 			5.788784
244: 			2, 			5.227035
245: 			2, 			1.663003
246: 			2, 			1.663003
