# ------------------------------ 
# Resultados # no tempo t=4.6e-08
# ------------------------------ 
# erroPicard: 1e-06
# deltaT: 1e-11
# ------------------------------ 
# Y_norm | T/Tlivre | P/Plivre | U/Ulivre | Mach
14.5616,1,1,1,4
14.3323,1,1,1,4
14.103,1,1,1,4
13.8737,1,1,1,4
13.6444,1,1,1,4
13.415,1,1,1,4
13.1857,1,1,1,4
12.9564,1,1,1,4
12.7271,1,1,1,4
12.4978,1,1,1,4
12.2685,1,1,1,4
12.0391,1,1,1,4
11.8098,1,1,1,4
11.5805,1,1,1,4
11.3512,1,1,1,4
11.1219,1,1,1,4
10.8926,1,1,1,4
10.6632,1,1,1,4
10.4339,1,1,1,4
10.2046,1,1,1,4
9.97529,1,1,1,4
9.74598,1,1,1,4
9.51665,1,0.999999,1,4
9.28734,1,1,1,4
9.05802,1,0.999999,1,4
8.8287,1,1,1,4
8.59939,1,1,1,4
8.37007,1,1,1,4
8.14076,1,1,1,4
7.91144,1,1,1,4
7.68213,1,1.00001,1,4
7.45281,1.00001,1.00002,0.999999,4.00001
7.22353,1.00003,1.00007,0.999995,4.00002
6.9943,1.00012,1.00024,0.999983,4.00006
6.76531,1.0004,1.00083,0.999942,4.00021
6.53713,1.00133,1.0028,0.999805,4.00071
6.31174,1.00435,1.00926,0.999359,4.00237
6.0964,1.01376,1.02994,0.997953,4.00778
5.91936,1.0405,1.09281,0.993834,4.02475
5.87984,1.10163,1.26222,0.983778,4.07263
6.16772,1.1908,1.60941,0.966885,4.17321
6.73098,1.24825,2.0214,0.952367,4.29546
6.91924,1.2321,2.12531,0.952675,4.35832
6.3347,1.17297,1.84839,0.965467,4.32065
5.47431,1.12355,1.53848,0.977356,4.2291
4.85093,1.10785,1.39589,0.981581,4.16136
4.491,1.12027,1.39576,0.979753,4.14916
4.33124,1.14753,1.49669,0.974791,4.16444
4.11917,1.16335,1.55784,0.971111,4.21051
3.94821,1.17296,1.62151,0.969755,4.17942
3.29245,1.15846,1.41851,0.971555,4.20352
3.07309,1.19384,1.51542,0.966156,4.02392
2.1984,1.23286,1.26219,0.953873,4.08237
2.19135,1.31694,1.58171,0.931513,3.8719
1.61042,1.39432,1.47017,0.89802,3.81714
1.26196,1.45131,1.43495,0.862992,3.61688
0.949843,1.5482,1.46317,0.805955,3.30877
0.738395,1.63333,1.5776,0.734115,3.05695
0.529274,1.67647,1.56192,0.656372,2.70616
0.361614,1.6993,1.55087,0.564728,2.302
0.249346,1.67485,1.63238,0.464188,1.90821
0.140903,1.59762,1.56322,0.354088,1.42452
0.06763,1.45567,1.63927,0.23059,0.940845
0.0116889,1.21289,1.63043,0.0877779,0.339101
