# ------------------------------ 
# Resultados # no tempo t=4.6e-08
# ------------------------------ 
# erroPicard: 0.0001
# deltaT: 1e-11
# ------------------------------ 
# Y_norm | T/Tlivre | P/Plivre | U/Ulivre | Mach
58.2455,0.999997,0.99998,0.999998,3.99997
54.4891,0.999998,1,1,4.00002
50.7303,0.999998,0.999982,1,4.00002
46.9737,1.00001,1.00004,1,4.00005
43.2158,1.00002,1.00005,1,4.00005
39.4583,1.00003,1.00008,0.999995,4.00001
35.6999,1.00005,1.00012,0.999991,4.00019
31.9762,1.00084,1.00272,0.999863,4.0003
28.2659,1.0036,1.00989,0.999449,4.00786
25.0665,1.02172,1.06979,0.99655,4.01754
21.8681,1.06461,1.1949,0.989251,4.11431
20.4744,1.18324,1.68129,0.96832,4.15055
14.7622,1.24701,1.73965,0.95045,4.34296
8.88069,1.42504,1.90593,0.919492,3.88832
1.97545,1.84206,1.27196,0.788411,3.21232
0.398949,2.14166,1.6377,0.476531,2.13652
