# ------------------------------ 
# Resultados # no tempo t=4.501e-08
# ------------------------------ 
# erroPicard: 0.01
# deltaT: 1e-11
# ------------------------------ 
# Y_norm | T/Tlivre | P/Plivre | U/Ulivre | Mach
58.2454,0.999987,0.999953,1,3.99999
54.4878,0.999989,0.999958,1.00001,4.00001
50.7304,1,0.999994,1,4
46.9738,1.00003,1.00007,0.999995,4.00003
43.2171,1.00005,1.00015,0.999984,4.00002
39.4601,1.00005,1.00019,0.999981,3.99998
35.7003,1.00006,1.00014,0.999981,4.00018
31.9767,1.00084,1.00272,0.999866,4.00028
28.2653,1.00358,1.00982,0.999458,4.00784
25.0658,1.02166,1.06964,0.99656,4.01745
21.87,1.06451,1.19477,0.989273,4.1141
20.4797,1.18307,1.68125,0.968347,4.15024
14.7665,1.24684,1.73973,0.95046,4.34272
8.88119,1.42493,1.90583,0.919468,3.88826
1.97539,1.84209,1.27196,0.788407,3.21225
0.398941,2.14166,1.63767,0.476528,2.13647
# ------------------------------ 
# Resultados # no tempo t=4.502e-08
# ------------------------------ 
# erroPicard: 0.01
# deltaT: 1e-11
# ------------------------------ 
# Y_norm | T/Tlivre | P/Plivre | U/Ulivre | Mach
58.2454,0.999987,0.999954,1,3.99999
54.4879,0.999989,0.999958,1.00001,4.00001
50.7304,1,0.999993,1,4
46.9738,1.00003,1.00007,0.999995,4.00003
43.2171,1.00005,1.00014,0.999984,4.00002
39.4601,1.00005,1.00018,0.999981,3.99998
35.7003,1.00006,1.00014,0.999981,4.00018
31.9767,1.00084,1.00272,0.999866,4.00028
28.2653,1.00358,1.00982,0.999458,4.00784
25.0659,1.02166,1.06964,0.996561,4.01745
21.87,1.06451,1.19478,0.989273,4.1141
20.4796,1.18307,1.68125,0.968347,4.15024
14.7664,1.24685,1.73973,0.950459,4.34272
8.88117,1.42493,1.90583,0.919467,3.88826
1.97539,1.84209,1.27196,0.788407,3.21226
0.398941,2.14166,1.63767,0.476528,2.13648
# ------------------------------ 
# Resultados # no tempo t=4.503e-08
# ------------------------------ 
# erroPicard: 0.01
# deltaT: 1e-11
# ------------------------------ 
# Y_norm | T/Tlivre | P/Plivre | U/Ulivre | Mach
58.2454,0.999988,0.999954,1,3.99999
54.4879,0.999989,0.999958,1.00001,4.00001
50.7304,1,0.999992,1,4
46.9738,1.00003,1.00007,0.999995,4.00003
43.2171,1.00005,1.00014,0.999984,4.00002
39.4601,1.00005,1.00018,0.999981,3.99998
35.7003,1.00006,1.00014,0.999981,4.00018
31.9768,1.00084,1.00272,0.999866,4.00028
28.2653,1.00358,1.00982,0.999458,4.00784
25.0659,1.02166,1.06964,0.996561,4.01746
21.8699,1.06451,1.19478,0.989274,4.11411
