# ------------------------------ 
# Resultados # no tempo t=2.716e-008
# ------------------------------ 
# Nivel de refinamento: 5
# Iteracoes do tempo: 27161
# deltaT: 1e-012
# ------------------------------ 
#   Y_norm  |  T/Tlivre  |  P/Plivre  |  U/Ulivre   |   Mach
   29.136072, 0.999742129,           1, 0.999981628,  4.00018305
  28.4470512, 0.996131528,  1.00319529, 0.999767221,  3.99899512
   27.151961,   1.0029462,  1.00285655,  1.00010684,  4.00017538
  26.3412126,   1.0006082,  1.00422333,  1.00000368,  4.00005112
  25.3451056, 0.999642561,  1.00102765, 0.999968179,  3.99983478
  24.4049604, 0.999223881,  1.00095316, 0.999965487,  3.99988614
   23.465555, 0.998634008,  1.00066757, 0.999954353,  3.99980263
  22.4451335, 0.999791461, 0.999908591, 0.999983778,   3.9998849
  21.4753194, 0.999862195, 0.999344147, 0.999989733,  3.99994228
  20.5164184,  1.00001922, 0.999392395,  1.00000388,  4.00003695
  19.5498017,  1.00035438, 0.999356336,   1.0000029,  4.00009802
  18.6118056,  1.00000918,  0.99958235,   1.0000051,  4.00019685
  17.6493309,  1.00048834, 0.999970499,  1.00001327,  4.00039074
  16.6945189,  1.00128212,  1.00132525,   1.0000204,   4.0008532
  15.8958377, 0.998416288,  1.00623207, 0.999858048,  4.00028667
  14.7680811,  1.00118476, 0.999987864, 0.999932774,  4.00142063
  13.8630565,  1.00119495,  1.00356181, 0.999833965,  4.00344602
  12.9321766,  1.00279847,  1.00850095, 0.999716408,  4.00666619
  12.0172737,  1.00530298,  1.01684085, 0.999497228,   4.0119957
   11.116991,  1.01022889,  1.03171555, 0.999161053,  4.02054471
  10.2428376,  1.01685089,  1.05386886, 0.998580352,   4.0329982
  9.40197915,  1.02684232,  1.08880431, 0.997720992,  4.04977555
  8.55846847,  1.04057097,  1.13554567,    0.996422,  4.06945749
  7.69801072,  1.05834986,  1.19547539,  0.99413693,  4.08686657
  6.78978354,  1.07900504,  1.26614704, 0.988390825,  4.08625944
  5.77534951,    1.100191,  1.34074307, 0.970953084,  4.02660966
  4.60525586,  1.11407051,  1.40711992, 0.921724679,  3.81882318
  3.23732539,   1.1062602,  1.43919557, 0.804497505,  3.31075353
   1.6304908,  1.07592736,  1.36530292, 0.569422071,  2.31475032
  0.32298192,    1.028318,  1.20986637, 0.195847153, 0.787780519
