MAX = 0.039200, SUPERMAX = 0.009800

Maior intensidade encontrada dentre todas as 1000 iteracoes = 9.341881
Maior intensidade encontrada nos dados originais = 3.825278
Numero de vezes que a maior intensidade de uma iteracao foi maior que a original: 186

Iteracao i   Numero maximo de pontos	  Estatistica scan
		pretos dentro de SG
0: 			2, 			3.070961
1: 			3, 			2.310927
2: 			5, 			0.891418
3: 			3, 			3.443048
4: 			2, 			1.603404
5: 			4, 			1.095695
6: 			2, 			0.927413
7: 			3, 			1.342474
8: 			3, 			1.227455
9: 			3, 			0.469785
10: 			4, 			3.759778
11: 			2, 			0.114625
12: 			2, 			1.214647
13: 			4, 			2.642738
14: 			3, 			3.098326
15: 			4, 			3.494730
16: 			6, 			3.296567
17: 			3, 			0.638795
18: 			4, 			0.009075
19: 			3, 			0.934725
20: 			2, 			3.070961
21: 			4, 			0.427853
22: 			3, 			0.107300
23: 			4, 			2.469514
24: 			3, 			1.227455
25: 			3, 			4.954626
26: 			3, 			2.540812
27: 			4, 			2.469514
28: 			3, 			0.851858
29: 			5, 			2.085837
30: 			2, 			0.293140
31: 			2, 			0.343713
32: 			6, 			1.458394
33: 			4, 			0.509402
34: 			3, 			0.298005
35: 			4, 			2.019491
36: 			4, 			3.759778
37: 			8, 			9.341881
38: 			4, 			2.642738
39: 			3, 			1.755928
40: 			3, 			0.377092
41: 			3, 			1.922031
42: 			4, 			2.469514
43: 			4, 			0.553958
44: 			2, 			0.400528
45: 			4, 			1.443996
46: 			4, 			3.253478
47: 			3, 			0.230903
48: 			2, 			0.293140
49: 			2, 			0.114625
50: 			3, 			1.227455
51: 			4, 			0.883154
52: 			4, 			3.759778
53: 			5, 			3.565213
54: 			6, 			2.113611
55: 			5, 			1.977002
56: 			3, 			0.704389
57: 			3, 			0.377092
58: 			4, 			1.259497
59: 			3, 			0.298005
60: 			4, 			0.704348
61: 			4, 			3.494730
62: 			4, 			1.652470
63: 			3, 			4.340895
64: 			3, 			3.849686
65: 			3, 			0.174443
66: 			4, 			3.253478
67: 			3, 			4.954626
68: 			4, 			6.202832
69: 			5, 			1.774804
70: 			3, 			2.105997
71: 			3, 			0.578065
72: 			3, 			0.469785
73: 			4, 			1.766949
74: 			5, 			4.731798
75: 			4, 			4.378992
76: 			3, 			0.335957
77: 			3, 			1.922031
78: 			4, 			0.820095
79: 			4, 			3.253478
80: 			3, 			2.310927
