MAX = 0.413221, SUPERMAX = 0.103305

Maior intensidade encontrada dentre todas as 1000 iteracoes = 13.928253
Maior intensidade encontrada nos dados originais = 6.961601
Numero de vezes que a maior intensidade de uma iteracao foi maior que a original: 91

Iteracao i   Numero maximo de pontos	  Estatistica scan
		pretos dentro de SG
0: 			8, 			1.853036
1: 			14, 			0.882387
2: 			15, 			3.308827
3: 			32, 			5.279967
4: 			19, 			1.409818
5: 			8, 			2.373670
6: 			23, 			11.084307
7: 			22, 			0.697309
8: 			21, 			5.818057
9: 			13, 			1.693607
10: 			23, 			8.803055
11: 			10, 			3.455303
12: 			17, 			3.324585
13: 			6, 			0.037660
14: 			14, 			1.525765
15: 			7, 			3.465166
16: 			12, 			2.116740
17: 			12, 			2.654577
18: 			11, 			1.590490
19: 			14, 			1.821191
20: 			23, 			4.306404
21: 			14, 			1.160066
22: 			7, 			0.227966
23: 			13, 			1.605898
24: 			14, 			4.398249
25: 			13, 			1.040497
26: 			14, 			1.606703
27: 			18, 			4.504393
28: 			11, 			2.364123
29: 			12, 			9.061461
30: 			13, 			1.073445
31: 			7, 			0.000000
32: 			15, 			3.857324
33: 			22, 			4.730290
34: 			17, 			1.180843
35: 			26, 			3.301735
36: 			18, 			5.928328
37: 			14, 			2.152348
38: 			29, 			8.320887
39: 			14, 			2.467162
40: 			17, 			1.544893
41: 			13, 			2.234677
42: 			9, 			2.569736
43: 			9, 			1.930262
44: 			13, 			1.831096
45: 			16, 			6.171015
46: 			8, 			3.010583
47: 			10, 			0.000000
48: 			15, 			2.489146
49: 			10, 			0.491101
50: 			17, 			6.313873
51: 			21, 			3.611556
52: 			13, 			3.298064
53: 			12, 			5.615950
54: 			14, 			3.259838
55: 			17, 			5.149294
56: 			8, 			2.456903
57: 			12, 			3.138939
58: 			10, 			0.592533
59: 			7, 			2.023076
60: 			14, 			3.610059
61: 			15, 			4.473122
62: 			12, 			1.201490
63: 			11, 			5.491411
64: 			17, 			0.026613
65: 			13, 			7.183878
66: 			22, 			4.858641
67: 			20, 			3.178707
68: 			39, 			10.061611
69: 			19, 			1.225691
70: 			17, 			7.930255
71: 			15, 			0.414171
72: 			10, 			3.185767
73: 			25, 			4.468151
74: 			10, 			2.340716
75: 			19, 			1.139249
76: 			18, 			1.646194
77: 			13, 			1.878550
78: 			19, 			2.577550
79: 			13, 			1.521251
80: 			27, 			1.532415
81: 			11, 			6.636502
82: 			23, 			6.763888
83: 			12, 			3.774909
84: 			11, 			3.563057
85: 			10, 			1.788398
86: 			14, 			4.484119
87: 			6, 			1.760634
88: 			13, 			2.953069
89: 			16, 			0.837877
90: 			11, 			2.841190
91: 			13, 			4.527725
92: 			17, 			2.563858
93: 			15, 			2.878192
94: 			18, 			3.074893
95: 			14, 			0.382536
96: 			13, 			3.156566
97: 			16, 			1.831432
98: 			18, 			4.575789
99: 			17, 			6.313873
100: 			15, 			0.450429
101: 			16, 			2.090225
102: 			10, 			0.767016
103: 			22, 			7.724752
104: 			10, 			1.206220
105: 			13, 			1.605898
106: 			15, 			2.651031
107: 			23, 			7.340302
108: 			23, 			4.542094
109: 			26, 			4.343964
110: 			32, 			10.093005
111: 			13, 			4.255811
112: 			27, 			9.736040
113: 			14, 			2.152348
114: 			14, 			4.148650
115: 			14, 			5.843752
116: 			17, 			1.338982
117: 			14, 			5.629913
118: 			13, 			0.827241
119: 			23, 			8.901778
120: 			12, 			2.344818
121: 			13, 			0.885137
122: 			15, 			4.312397
123: 			14, 			0.940130
124: 			18, 			4.721132
125: 			12, 			1.482786
126: 			26, 			2.171317
127: 			34, 			3.889579
128: 			18, 			2.333733
129: 			13, 			1.784462
130: 			13, 			2.759603
131: 			27, 			4.667697
132: 			17, 			6.511130
133: 			18, 			7.588908
134: 			16, 			2.001484
135: 			9, 			0.000000
136: 			12, 			1.164400
137: 			21, 			2.900410
138: 			16, 			2.896715
139: 			17, 			6.217169
140: 			14, 			5.629913
141: 			16, 			3.628113
142: 			21, 			3.044289
143: 			13, 			3.226718
144: 			32, 			4.855874
145: 			26, 			8.382856
146: 			12, 			2.465318
147: 			14, 			3.062414
148: 			14, 			4.068041
149: 			14, 			2.202762
150: 			18, 			7.588908
151: 			9, 			0.790200
152: 			12, 			4.717389
153: 			18, 			2.032277
154: 			24, 			5.761631
155: 			33, 			6.419355
156: 			18, 			3.469500
157: 			13, 			0.642764
158: 			15, 			0.704890
159: 			10, 			1.960327
160: 			23, 			4.542094
161: 			20, 			4.393905
162: 			15, 			3.118923
163: 			13, 			3.370626
164: 			9, 			3.908399
165: 			12, 			3.445108
166: 			16, 			1.632293
167: 			15, 			3.373977
168: 			22, 			4.794163
169: 			17, 			3.823904
170: 			15, 			1.027368
171: 			16, 			4.259593
172: 			13, 			2.181148
173: 			20, 			5.002735
174: 			19, 			2.308490
175: 			12, 			4.415428
176: 			15, 			2.706588
177: 			13, 			0.079966
178: 			21, 			6.372197
179: 			19, 			2.485740
180: 			16, 			5.230357
181: 			12, 			2.590329
182: 			9, 			0.468449
183: 			12, 			1.956427
184: 			16, 			0.692139
185: 			12, 			2.344818
186: 			13, 			2.025945
187: 			15, 			1.249877
188: 			18, 			2.244866
189: 			15, 			2.996816
190: 			15, 			0.488398
191: 			13, 			3.298064
192: 			16, 			5.874911
193: 			22, 			2.366955
194: 			17, 			0.213140
195: 			12, 			0.215393
196: 			12, 			2.786668
197: 			11, 			0.163785
198: 			20, 			4.458756
199: 			15, 			3.308827
200: 			20, 			2.420743
201: 			14, 			1.030932
202: 			14, 			3.466691
203: 			15, 			1.865071
204: 			12, 			1.057541
205: 			10, 			0.422365
206: 			16, 			7.139299
207: 			14, 			6.064882
208: 			14, 			0.099921
209: 			11, 			0.118768
210: 			11, 			2.697943
211: 			11, 			2.005513
212: 			17, 			5.149294
213: 			22, 			4.667014
214: 			19, 			2.866167
215: 			12, 			2.923701
216: 			20, 			4.862443
217: 			10, 			0.007306
218: 			20, 			8.425231
219: 			9, 			1.632344
220: 			16, 			1.057951
221: 			19, 			3.338105
222: 			16, 			1.179581
223: 			19, 			1.541148
224: 			8, 			2.630763
225: 			12, 			0.414912
226: 			19, 			4.304639
227: 			27, 			5.669725
228: 			35, 			10.168607
229: 			14, 			2.935825
230: 			13, 			1.693607
231: 			14, 			3.327719
232: 			22, 			5.681427
233: 			23, 			6.450346
234: 			18, 			3.648942
235: 			10, 			1.844431
236: 			9, 			2.732569
237: 			15, 			2.186041
238: 			13, 			0.000000
239: 			7, 			1.069073
240: 			13, 			1.831096
241: 			17, 			4.906975
242: 			17, 			3.037176
243: 			9, 			1.419422
244: 			19, 			2.816663
245: 			15, 			0.657942
246: 			14, 			1.606703
247: 			11, 			0.329829
248: 			11, 			3.476116
249: 			13, 			6.505004
250: 			10, 			1.788398
251: 			15, 			4.312397
252: 			18, 			4.295187
253: 			20, 			0.652596
254: 			43, 			13.159618
255: 			15, 			6.263019
256: 			10, 			1.960327
257: 			12, 			1.756166
258: 			20, 			0.757584
259: 			12, 			1.956427
260: 			15, 			4.156285
261: 			14, 			3.757969
262: 			13, 			3.519484
263: 			15, 			4.312397
264: 			20, 			0.000000
265: 			10, 			2.273734
266: 			25, 			0.861156
267: 			12, 			2.172190
268: 			19, 			6.381420
269: 			16, 			1.447401
270: 			12, 			5.261964
271: 			36, 			9.911427
272: 			14, 			1.371865
273: 			15, 			1.389253
274: 			20, 			6.668115
275: 			20, 			10.312975
276: 			18, 			3.184292
277: 			18, 			6.106263
278: 			19, 			7.226260
279: 			11, 			4.877431
280: 			18, 			8.622244
281: 			17, 			4.986725
282: 			17, 			5.401038
283: 			14, 			3.259838
284: 			10, 			5.699613
285: 			12, 			1.570456
286: 			11, 			4.650481
287: 			16, 			5.318659
288: 			7, 			0.760850
289: 			19, 			2.352017
290: 			22, 			3.952539
291: 			10, 			0.000000
292: 			7, 			1.867472
293: 			14, 			2.358891
294: 			19, 			5.618586
295: 			17, 			4.828228
296: 			10, 			3.016105
297: 			15, 			5.641651
298: 			12, 			3.289191
299: 			19, 			1.862878
300: 			15, 			7.695846
301: 			9, 			2.569736
302: 			13, 			6.376992
303: 			25, 			5.494356
304: 			13, 			5.116463
305: 			9, 			0.128002
306: 			20, 			12.917235
307: 			21, 			5.894881
308: 			14, 			0.049784
309: 			14, 			2.152348
310: 			14, 			1.690383
311: 			27, 			3.231960
312: 			13, 			0.571991
313: 			20, 			6.071568
314: 			17, 			5.662626
315: 			14, 			1.371865
316: 			9, 			5.082010
317: 			14, 			4.841625
318: 			23, 			4.079080
319: 			13, 			6.376992
320: 			16, 			2.323341
321: 			9, 			2.650121
322: 			15, 			4.723195
323: 			12, 			1.317317
324: 			13, 			1.439586
325: 			20, 			6.321818
326: 			14, 			3.466691
327: 			16, 			1.750022
328: 			13, 			2.025945
329: 			18, 			3.021171
330: 			13, 			4.255811
331: 			10, 			0.422365
332: 			15, 			1.865071
333: 			9, 			2.992920
334: 			11, 			1.407261
335: 			10, 			1.788398
336: 			24, 			3.942056
337: 			15, 			0.968592
338: 			17, 			3.265637
339: 			10, 			2.144165
340: 			13, 			3.752459
341: 			16, 			7.254907
342: 			23, 			3.700655
343: 			17, 			2.981851
344: 			17, 			1.848351
345: 			16, 			3.308930
346: 			22, 			6.766011
347: 			26, 			4.675541
348: 			10, 			1.788398
349: 			24, 			1.979501
350: 			18, 			2.244866
351: 			10, 			4.273985
352: 			17, 			5.149294
353: 			14, 			3.610059
354: 			15, 			5.446821
355: 			15, 			2.284102
356: 			12, 			0.376543
357: 			16, 			8.114311
358: 			13, 			4.344879
359: 			16, 			5.408185
360: 			8, 			5.282506
361: 			17, 			2.715590
362: 			25, 			6.524909
363: 			14, 			1.912024
364: 			12, 			3.774909
365: 			21, 			4.686874
366: 			18, 			3.962535
367: 			16, 			2.573261
368: 			16, 			1.447401
369: 			18, 			6.570423
370: 			14, 			3.127201
371: 			16, 			3.628113
372: 			16, 			1.958051
373: 			11, 			7.846359
374: 			16, 			3.434033
375: 			25, 			11.473634
376: 			23, 			3.153301
377: 			11, 			2.005513
378: 			18, 			5.585036
379: 			10, 			2.934126
380: 			22, 			0.399734
381: 			12, 			3.289191
382: 			22, 			8.195045
383: 			14, 			5.322161
384: 			14, 			2.005845
385: 			16, 			1.309300
386: 			22, 			6.849090
387: 			16, 			1.343028
388: 			18, 			1.016475
389: 			18, 			1.471649
