# ------------------------------ 
# Resultados # no tempo t=9.9999e-009
# ------------------------------ 
# Nivel de refinamento: 6
# Iteracoes do tempo: 100000
# deltaT: 1e-013
# ------------------------------ 
#   Y_norm  |  T/Tlivre  |  P/Plivre  |  U/Ulivre   |   Mach
          30, 0.999962053,           1,  0.99999783,  3.99997335
       29.52, 0.999849051, 0.999771882, 0.999991776,  3.99992765
       29.04, 0.999777228, 0.999677761, 0.999987591,  3.99990778
       28.56, 0.999730037,  0.99967954, 0.999983875,  3.99988764
       28.08, 0.999677789, 0.999736564, 0.999979114,  3.99984166
        27.6,  0.99958977, 0.999736333, 0.999973393,  3.99975548
       27.12,  0.99945796, 0.999523438, 0.999969426,  3.99964062
       26.64, 0.999282558, 0.999010338, 0.999969517,  3.99952241
       26.16, 0.999070432,  0.99821069, 0.999974599,   3.9994211
       25.68, 0.998834932,  0.99716588,  0.99998507,  3.99934645
        25.2, 0.998593141, 0.995921776,  1.00000176,  3.99930016
       24.72, 0.998369226, 0.994481884,  1.00002735,  3.99928465
       24.24, 0.998184663, 0.992779151,  1.00006559,  3.99930916
       23.76, 0.998084094, 0.990682698,  1.00012256,  3.99941124
       23.28, 0.998157108, 0.988168521,  1.00020526,  3.99965891
        22.8, 0.998524844, 0.985451208,  1.00031844,  4.00011891
       22.32, 0.999279084, 0.982925079,  1.00046062,   4.0008122
       21.84,  1.00038681, 0.981010118,  1.00061895,  4.00167426
       21.36,  1.00164418, 0.979935593,  1.00076898,  4.00255688
       20.88,  1.00272957, 0.979649522,  1.00088196,  4.00328319
        20.4,  1.00334353, 0.979861043,  1.00093596,  4.00373017
       19.92,  1.00331526, 0.980300929,  1.00092066,  4.00386766
       19.44,   1.0026464, 0.980930293,  1.00083753,  4.00373545
       18.96,  1.00150987, 0.981928907,  1.00069971,  4.00340024
       18.48,  1.00021086, 0.983497169,  1.00053181,  4.00293408
          18, 0.999085889, 0.985635517,  1.00036534,  4.00241496
       17.52, 0.998369896, 0.988114188,  1.00022694,  4.00191654
       17.04, 0.998117612, 0.990608112,  1.00012959,  4.00149117
       16.56, 0.998220396, 0.992839549,  1.00007097,  4.00115653
       16.08,  0.99850077, 0.994651238,   1.0000396,   4.0009034
        15.6, 0.998811919, 0.996012291,  1.00002338,   4.0007176
       15.12, 0.999085686, 0.996992785,  1.00001458,   4.0005948
       14.64, 0.999322062, 0.997695552,  1.00001025,  4.00054356
       14.16, 0.999548509, 0.998224661,   1.0000093,  4.00057928
       13.68, 0.999781659, 0.998662665,  1.00000997,  4.00071841
        13.2,  1.00002714, 0.999089613,   1.0000098,  4.00098073
       12.72,  1.00029054, 0.999590236,   1.0000061,  4.00139096
       12.24,  1.00058451,  1.00020392, 0.999997423,  4.00198538
       11.76,  1.00095715,  1.00091025, 0.999986885,  4.00282917
       11.28,  1.00151777,  1.00166813, 0.999984635,  4.00402455
        10.8,    1.002435,  1.00238525,  1.00000805,  4.00570482
       10.32,  1.00390796,  1.00293184,  1.00007926,  4.00801313
        9.84,  1.00612755,   1.0031641,  1.00022307,  4.01106627
        9.36,  1.00924524,  1.00284083,  1.00046725,  4.01491828
        8.88,  1.01338851,  1.00142285,  1.00084837,  4.01955876
         8.4,  1.01876128, 0.997878766,  1.00142339,  4.02497079
        7.92,  1.02583948,  0.99064711,  1.00228372,  4.03123838
        7.44,  1.03566939, 0.977785911,  1.00356425,  4.03867075
        6.96,   1.0503129, 0.957473647,  1.00544089,   4.0479144
        6.48,  1.07335339,  0.92933633,  1.00808483,   4.0598569
           6,  1.10973939, 0.896583267,  1.01151121,  4.07482865
        5.52,  1.16337729, 0.866745336,   1.0152369,  4.09038419
        5.04,  1.23264822, 0.846337397,  1.01788988,  4.09845121
        4.56,  1.30946585,   0.8287869,   1.0169826,  4.08461457
        4.08,  1.38241103, 0.783174942,  1.00843431,   4.0308712
         3.6,  1.41790701, 0.657831265,  0.98375073,  3.91867054
        3.12,  1.30406225, 0.501814078,  0.92358048,  3.70559471
        2.64,  1.08671013,  0.53672324, 0.809492217,  3.30686001
        2.16, 0.934267116, 0.717826473, 0.656312323,  2.72270852
        1.68, 0.913646782, 0.905607297,  0.49084912,  2.04291836
         1.2, 0.945285782,  0.95745283, 0.309535194,  1.28316365
        0.72, 0.980046545,  0.97425035, 0.106403896, 0.439902171
