# ------------------------------ 
# Resultados # no tempo t=1.89997e-008
# ------------------------------ 
# Nivel de refinamento: 6
# Iteracoes do tempo: 190000
# deltaT: 1e-013
# ------------------------------ 
#   Y_norm  |  T/Tlivre  |  P/Plivre  |  U/Ulivre   |   Mach
          30, 0.999946908,           1,  1.00000107,  3.99994753
       29.52, 0.999837541, 0.999173867,  1.00000382,  3.99995283
       29.04, 0.999708555, 0.999190609,  0.99998902,  4.00001774
       28.56, 0.999580888, 0.999741101, 0.999959595,  4.00002212
       28.08, 0.999571047,  1.00048042, 0.999934665,    3.999985
        27.6,  0.99971828,  1.00108089, 0.999927295,  3.99996146
       27.12,   0.9999547,  1.00141947, 0.999936006,  3.99997739
       26.64,  1.00018322,  1.00159028, 0.999950653,   4.0000106
       26.16,  1.00035561,  1.00167163,   0.9999648,  4.00003248
       25.68,   1.0004495,  1.00162216, 0.999974617,  4.00002855
        25.2,  1.00047996,  1.00151281, 0.999981842,  4.00001018
       24.72,  1.00046451,   1.0013239, 0.999987855,  3.99998654
       24.24,  1.00042243,  1.00107889, 0.999993772,  3.99996901
       23.76,  1.00036306,  1.00079837,  0.99999942,  3.99996247
       23.28,  1.00028685,   1.0005223,  1.00000344,  3.99996384
        22.8,   1.0002055,  1.00028456,  1.00000543,  3.99997019
       22.32,    1.000135,  1.00012017,  1.00000581,   3.9999793
       21.84,  1.00008363,  1.00006185,  1.00000536,  3.99998205
       21.36,  1.00006413, 0.999927433,  1.00000623,   3.9999954
       20.88,  1.00004101, 0.999938432,  1.00000536,  4.00000557
        20.4,  1.00004079, 0.999910978,  1.00000705,  4.00001864
       19.92,  1.00007165, 0.999890525,  1.00001181,   4.0000483
       19.44,  1.00009673, 0.999860494,  1.00001342,  4.00008273
       18.96,  1.00007867,  1.00007402,  1.00000447,  4.00007182
       18.48,  1.00003907,  1.00036159, 0.999991273,  4.00000156
          18, 0.999987935,  1.00051804, 0.999981136,  3.99990116
       17.52, 0.999919667,  1.00045144, 0.999977229,  3.99980803
       17.04, 0.999802969,  1.00016193, 0.999976774,  3.99973987
       16.56, 0.999646199,   0.9997122, 0.999977767,   3.9997151
       16.08,  0.99950038, 0.999226182, 0.999980275,  3.99975887
        15.6,   0.9994124, 0.998874805, 0.999982616,   3.9998818
       15.12, 0.999406576, 0.998775345, 0.999982679,  4.00008429
       14.64, 0.999528257, 0.998886356, 0.999981267,  4.00040803
       14.16, 0.999734724, 0.999403203, 0.999967096,  4.00086874
       13.68,  1.00006377,  1.00052211, 0.999935636,  4.00150388
        13.2,  1.00060723,  1.00235214, 0.999889075,  4.00240261
       12.72,   1.0014344,  1.00490755, 0.999826679,  4.00370348
       12.24,  1.00260159,  1.00836977, 0.999740104,  4.00558886
       11.76,  1.00421198,  1.01316273, 0.999615999,   4.0082761
       11.28,  1.00644304,  1.01990431, 0.999441078,  4.01200901
        10.8,  1.00951791,  1.02924216,  0.99920431,  4.01704279
       10.32,  1.01363671,  1.04179981, 0.998893477,   4.0236016
        9.84,  1.01894389,  1.05818102,  0.99849502,  4.03181759
        9.36,  1.02551793,  1.07888718, 0.998000009,  4.04166651
        8.88,  1.03334294,  1.10410039, 0.997410322,  4.05290511
         8.4,  1.04227174,  1.13343758, 0.996742598,  4.06503542
        7.92,  1.05201404,  1.16578447, 0.996026847,  4.07731068
        7.44,  1.06216891,  1.19929831, 0.995290869,  4.08875942
        6.96,  1.07228344,  1.23166003, 0.994521408,  4.09817259
        6.48,  1.08189495,  1.26052478, 0.993580453,  4.10391682
           6,  1.09052471,   1.2839571, 0.992056885,  4.10344282
        5.52,  1.09765258,  1.30058174, 0.989033525,  4.09239629
        5.04,  1.10273287,  1.30939288, 0.982772105,  4.06337929
        4.56,  1.10523911,  1.30952376, 0.970351041,  4.00455533
        4.08,  1.10460629,  1.30027385,  0.94736685,  3.89857516
         3.6,  1.10003425,  1.28142163, 0.907917025,  3.72270284
        3.12,  1.09056968,  1.25441204, 0.845181347,   3.4512692
        2.64,  1.07654357,  1.22481542, 0.753095175,  3.06187412
        2.16,  1.06218193,  1.19940324, 0.629189959,  2.54580747
        1.68,  1.05181707,  1.17288154, 0.475884109,  1.91490732
         1.2,  1.03896774,  1.14465034, 0.297931426,  1.19226219
        0.72,  1.01639726,  1.12789723, 0.102233165, 0.407623586
