# ------------------------------ 
# Resultados # no tempo t=2.29994e-008
# ------------------------------ 
# Nivel de refinamento: 6
# Iteracoes do tempo: 230000
# deltaT: 1e-013
# ------------------------------ 
#   Y_norm  |  T/Tlivre  |  P/Plivre  |  U/Ulivre   |   Mach
          30,  1.00015258,           1,  1.00000016,  4.00014547
       29.52,  1.00054415,  1.00146344,  1.00000756,  4.00033392
       29.04,  1.00077571,  1.00213826,  1.00000876,  4.00032431
       28.56,  1.00090819,  1.00254876,   1.0000091,  4.00024434
       28.08,   1.0010274,  1.00267013,  1.00001612,  4.00016496
        27.6,  1.00116895,  1.00259168,  1.00003077,  4.00012593
       27.12,  1.00127174,  1.00232062,  1.00004625,  4.00012496
       26.64,  1.00126927,  1.00198583,  1.00005358,  4.00013854
       26.16,  1.00115987,  1.00174899,  1.00004937,  4.00014238
       25.68,  1.00098903,  1.00166271,  1.00003637,  4.00012453
        25.2,  1.00080105,  1.00168064,   1.0000191,   4.0000849
       24.72,  1.00062233,  1.00173367,  1.00000129,  4.00003107
       24.24,  1.00046252,  1.00177853, 0.999984799,  3.99997068
       23.76,   1.0003094,  1.00180154, 0.999969017,  3.99990355
       23.28,  1.00013631,  1.00179013, 0.999952748,   3.9998277
        22.8, 0.999910368,   1.0017521, 0.999931893,  3.99972824
       22.32,  0.99963049,  1.00171002, 0.999906557,  3.99960246
       21.84, 0.999311924,  1.00162702, 0.999878973,  3.99945664
       21.36, 0.998985349,   1.0014618, 0.999852318,  3.99930712
       20.88, 0.998702713,  1.00123474, 0.999831005,  3.99917664
        20.4, 0.998505729,  1.00105463, 0.999817675,  3.99906752
       19.92, 0.998350457,  1.00095888, 0.999808613,  3.99893503
       19.44, 0.998109363,   1.0008653, 0.999794924,  3.99870011
       18.96, 0.997592696,  1.00058001, 0.999766631,  3.99827368
       18.48, 0.996604032, 0.999711492, 0.999719509,  3.99759775
          18, 0.995028374, 0.997573307,  0.99966579,  3.99673904
       17.52, 0.992925331, 0.993419637, 0.999639858,  3.99599201
       17.04, 0.990835582, 0.986998085, 0.999691228,   3.9958759
       16.56, 0.990644269, 0.979171009, 0.999864656,  3.99702432
       16.08, 0.993097353, 0.973278869,  1.00011288,  3.99958899
        15.6, 0.995718432,  0.97329386,  1.00026673,  4.00263216
       15.12, 0.997169272, 0.978835029,  1.00023482,  4.00513108
       14.64,  0.99921026, 0.990920453,   1.0000915,  4.00675184
       14.16,  1.00222624,   1.0075002, 0.999903013,  4.00729371
       13.68,  1.00497761,  1.02542117, 0.999649954,  4.00651165
        13.2,  1.00641339,  1.04050359, 0.999335989,   4.0045528
       12.72,  1.00727211,  1.04897662, 0.999110543,  4.00260742
       12.24,  1.00921838,  1.05043826, 0.999138202,  4.00238417
       11.76,  1.01189405,   1.0467997,   0.9993155,  4.00456938
       11.28,  1.01409998,  1.04275169, 0.999401986,   4.0088396
        10.8,  1.01590282,  1.04310583, 0.999278895,  4.01478636
       10.32,  1.01825526,  1.05014675, 0.998958414,  4.02226133
        9.84,  1.02201647,  1.06406651, 0.998489994,   4.0312774
        9.36,  1.02754933,   1.0843277, 0.997907218,  4.04181557
        8.88,  1.03479204,  1.11030743, 0.997225008,  4.05366583
         8.4,  1.04342475,  1.14121417, 0.996456059,   4.0663471
        7.92,  1.05297844,  1.17576335, 0.995620856,  4.07909819
        7.44,  1.06291093,  1.21196418,   0.9947394,  4.09091303
        6.96,  1.07269505,  1.24721887, 0.993793278,  4.10054605
        6.48,  1.08189869,  1.27877965, 0.992637799,  4.10634049
           6,  1.09017219,   1.3044138,  0.99083798,  4.10569494
        5.52,  1.09709901,  1.32285466,  0.98740741,  4.09404107
        5.04,   1.1020371,  1.33363616, 0.980461198,  4.06342126
        4.56,  1.10414002,   1.3366246,  0.96684934,  4.00102381
        4.08,  1.10250842,  1.33188835, 0.941911458,  3.88827584
         3.6,  1.09633218,  1.31986764, 0.899598668,  3.70143464
        3.12,  1.08535741,   1.3014955, 0.833337335,   3.4151108
        2.64,  1.07115317,  1.27841051, 0.737955795,  3.00993461
        2.16,  1.05769011,  1.25055526, 0.612196841,  2.48302765
        1.68,  1.04643451,  1.21516703, 0.459364563,  1.85188484
         1.2,  1.03236987,  1.18422841, 0.285443561,  1.14437965
        0.72,  1.01289452,  1.16718287,0.0976074735,  0.38990885
