MAX = 0.052707, SUPERMAX = 0.052707

Maior intensidade encontrada dentre todas as 1000 iteracoes = 17.682141
Maior intensidade encontrada nos dados originais = 6.961601
Numero de vezes que a maior intensidade de uma iteracao foi maior que a original: 69

Iteracao i   Numero maximo de pontos	  Estatistica scan
		pretos dentro de SG
0: 			8, 			0.129115
1: 			14, 			2.005845
2: 			9, 			2.903903
3: 			16, 			3.694564
4: 			12, 			5.864353
5: 			14, 			2.412600
6: 			16, 			3.628113
7: 			9, 			1.137876
8: 			13, 			4.344879
9: 			17, 			6.027506
10: 			12, 			4.822035
11: 			16, 			4.725201
12: 			13, 			5.013936
13: 			14, 			4.660013
14: 			12, 			4.130446
15: 			9, 			0.723816
16: 			8, 			0.375443
17: 			12, 			3.138939
18: 			14, 			2.522588
19: 			7, 			0.009035
20: 			12, 			6.970703
21: 			15, 			1.499898
22: 			11, 			0.753224
23: 			11, 			3.476116
24: 			11, 			2.697943
25: 			15, 			1.908870
26: 			8, 			0.588629
27: 			11, 			4.994740
28: 			9, 			3.178005
29: 			13, 			2.234677
30: 			12, 			9.265532
31: 			12, 			1.615568
32: 			9, 			1.419422
33: 			16, 			7.734882
34: 			19, 			5.781502
35: 			15, 			5.351583
36: 			10, 			0.767016
37: 			10, 			3.948583
38: 			18, 			4.795101
39: 			13, 			3.370626
40: 			15, 			2.878192
41: 			7, 			0.000000
42: 			10, 			5.269769
43: 			23, 			12.345000
44: 			8, 			4.190584
45: 			12, 			3.774909
46: 			13, 			4.435506
47: 			7, 			2.104802
48: 			8, 			4.475868
49: 			7, 			2.276614
50: 			10, 			5.133907
51: 			12, 			2.404514
52: 			19, 			5.076181
53: 			10, 			3.948583
54: 			10, 			2.340716
55: 			12, 			9.690371
56: 			10, 			2.550872
57: 			10, 			0.139626
58: 			13, 			2.458138
59: 			13, 			2.400842
60: 			3, 			0.934725
61: 			11, 			5.491411
62: 			14, 			1.409362
63: 			13, 			1.211743
64: 			8, 			8.323223
65: 			12, 			1.804831
66: 			9, 			3.084263
67: 			10, 			3.744277
68: 			15, 			2.044328
69: 			14, 			10.554591
70: 			16, 			2.785942
71: 			12, 			4.415428
72: 			12, 			1.526199
73: 			9, 			2.732569
74: 			18, 			4.093247
75: 			11, 			1.451644
76: 			14, 			3.910575
77: 			9, 			2.903903
78: 			8, 			1.659585
79: 			10, 			3.744277
80: 			17, 			4.093047
81: 			12, 			0.498137
82: 			8, 			1.075453
83: 			16, 			3.068614
84: 			12, 			1.708409
85: 			11, 			5.491411
86: 			11, 			1.238817
87: 			18, 			4.648032
88: 			13, 			4.344879
89: 			14, 			2.053899
90: 			8, 			2.137814
91: 			11, 			4.650481
92: 			14, 			3.757969
93: 			11, 			4.225279
94: 			19, 			6.746184
95: 			8, 			3.326793
96: 			13, 			4.717078
97: 			19, 			9.086207
98: 			14, 			8.141342
99: 			16, 			3.371061
100: 			7, 			1.279955
101: 			11, 			2.915016
102: 			13, 			2.953069
103: 			15, 			2.234707
104: 			9, 			2.817142
105: 			14, 			2.873992
106: 			19, 			8.274449
107: 			15, 			1.737627
108: 			9, 			3.685552
109: 			10, 			0.934518
110: 			9, 			3.578572
111: 			9, 			0.756544
112: 			13, 			1.176177
113: 			12, 			3.445108
114: 			14, 			3.062414
115: 			8, 			1.481809
116: 			11, 			1.279594
117: 			8, 			1.921241
118: 			11, 			2.841190
119: 			19, 			4.174194
120: 			16, 			5.318659
121: 			22, 			9.977743
122: 			19, 			5.864339
123: 			11, 			6.796113
124: 			11, 			3.651818
125: 			13, 			3.226718
126: 			18, 			4.364102
127: 			13, 			1.399849
128: 			12, 			0.718812
129: 			11, 			3.145702
130: 			16, 			4.112585
131: 			14, 			2.253983
132: 			17, 			2.323755
133: 			8, 			4.781401
134: 			16, 			2.840952
135: 			11, 			2.062305
136: 			8, 			4.190584
137: 			11, 			0.406676
138: 			8, 			0.865274
139: 			13, 			5.327125
140: 			7, 			2.189279
141: 			8, 			1.853036
142: 			15, 			3.857324
143: 			10, 			1.901732
144: 			11, 			2.364123
145: 			11, 			1.543243
146: 			8, 			0.233839
147: 			14, 			5.125251
148: 			14, 			6.901208
149: 			10, 			4.162887
150: 			12, 			3.861292
151: 			9, 			0.010673
152: 			20, 			6.237517
