MAX = 0.009800, SUPERMAX = 0.009800

Maior intensidade encontrada dentre todas as 1000 iteracoes = 9.188978
Maior intensidade encontrada nos dados originais = 1.904708
Numero de vezes que a maior intensidade de uma iteracao foi maior que a original: 853

Iteracao i   Numero maximo de pontos	  Estatistica scan
		pretos dentro de SG
0: 			2, 			0.536032
1: 			2, 			3.825278
2: 			2, 			3.825278
3: 			3, 			3.443048
4: 			2, 			1.854858
5: 			2, 			3.825278
6: 			2, 			1.603404
7: 			3, 			4.340895
8: 			2, 			3.070961
9: 			2, 			2.552269
10: 			2, 			2.552269
11: 			2, 			1.214647
12: 			2, 			1.854858
13: 			2, 			1.603404
14: 			3, 			2.540812
15: 			2, 			2.552269
16: 			2, 			1.854858
17: 			2, 			2.552269
18: 			2, 			3.825278
19: 			2, 			3.825278
20: 			2, 			2.552269
21: 			2, 			1.603404
22: 			3, 			5.762031
23: 			2, 			3.070961
24: 			2, 			2.162712
25: 			2, 			3.070961
26: 			2, 			3.825278
27: 			2, 			1.854858
28: 			2, 			2.162712
29: 			3, 			3.849686
30: 			2, 			2.552269
31: 			3, 			4.340895
32: 			2, 			2.552269
33: 			3, 			2.105997
34: 			2, 			3.070961
35: 			2, 			1.854858
36: 			2, 			3.825278
37: 			2, 			3.825278
38: 			2, 			3.825278
39: 			1, 			1.269144
40: 			2, 			2.552269
41: 			2, 			2.552269
42: 			2, 			3.825278
43: 			2, 			3.825278
44: 			3, 			4.340895
45: 			3, 			2.540812
46: 			2, 			1.214647
47: 			2, 			3.070961
48: 			3, 			4.954626
49: 			2, 			1.393248
50: 			2, 			3.070961
51: 			2, 			2.552269
52: 			2, 			3.825278
53: 			2, 			1.393248
54: 			4, 			4.745483
55: 			1, 			0.401460
56: 			2, 			3.825278
57: 			2, 			3.070961
58: 			2, 			1.393248
59: 			4, 			4.378992
60: 			5, 			4.463357
61: 			2, 			3.070961
62: 			2, 			2.552269
63: 			2, 			2.162712
64: 			2, 			1.854858
65: 			3, 			3.849686
66: 			2, 			1.603404
67: 			3, 			3.849686
68: 			2, 			1.854858
69: 			2, 			1.854858
70: 			2, 			1.393248
71: 			2, 			1.854858
72: 			3, 			5.762031
73: 			2, 			1.854858
74: 			2, 			3.070961
75: 			2, 			3.070961
76: 			2, 			1.854858
77: 			2, 			3.070961
78: 			2, 			2.552269
79: 			4, 			5.641010
80: 			4, 			2.469514
81: 			2, 			3.070961
82: 			2, 			3.070961
83: 			2, 			3.825278
84: 			3, 			4.954626
85: 			2, 			3.825278
86: 			2, 			3.825278
87: 			3, 			4.340895
88: 			3, 			2.310927
89: 			2, 			3.825278
90: 			2, 			1.854858
91: 			2, 			1.854858
92: 			2, 			2.162712
93: 			2, 			2.552269
94: 			3, 			5.762031
95: 			1, 			1.904708
96: 			4, 			5.161722
97: 			2, 			1.854858
98: 			2, 			3.070961
99: 			3, 			3.443048
100: 			2, 			2.552269
101: 			2, 			3.070961
102: 			2, 			1.854858
103: 			3, 			2.800906
104: 			2, 			1.603404
105: 			1, 			1.269144
106: 			2, 			3.070961
107: 			2, 			3.070961
108: 			3, 			4.340895
109: 			3, 			2.800906
110: 			2, 			2.552269
111: 			1, 			0.691342
112: 			3, 			1.755928
113: 			2, 			2.552269
114: 			3, 			2.800906
115: 			2, 			1.393248
116: 			2, 			2.552269
117: 			3, 			1.755928
118: 			2, 			2.162712
